league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2526,Milan,Emanuele Sala,ITA,MF,17,2007,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Fikayo Tomori,ENG,DF,27,1997,33,2554,77,74.7,28.4,31,82,20,2,13,3,2.03,37,21,16,0.56,0.36,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Jacopo Sardo,ITA,MF,20,2005,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Koni De Winter,BEL,DF,23,2002,26,1800,69,52.6,20.0,19,88,17,7,18,12,1.96,27,21,6,0.3,-0.37,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Lorenzo Torriani,ITA,GK,20,2005,0,,,,,0,,0,0,,16,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Luka Modrić,CRO,MF,39,1985,34,2811,83,82.2,31.2,32,87,25,2,17,2,1.94,45,26,19,0.61,0.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Matteo Dutu,ROU,DF,19,2005,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Matteo Gabbia,ITA,DF,25,1999,30,2530,84,74.0,28.1,28,88,26,2,29,2,1.93,42,25,17,0.6,0.5,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Matteo Pittarella,ITA,GK,17,2008,0,,,,,0,,0,0,,24,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Mike Maignan,FRA,GK,30,1995,37,3295,89,96.3,36.6,37,89,36,0,,0,1.81,49,35,14,0.38,-2.5,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Niclas Füllkrug,GER,FW,32,1993,20,659,33,19.3,7.3,3,63,0,17,28,2,1.6,13,6,7,0.96,0.6,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Pervis Estupiñán,ECU,MF,27,1998,19,1034,54,30.2,11.5,13,74,6,6,12,14,1.79,17,6,11,0.96,0.69,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Pietro Terracciano,ITA,GK,35,1990,2,125,63,3.7,1.4,1,90,1,1,35,34,3.0,4,0,4,2.88,2.5,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Rafael Leão,POR,FW,26,1999,29,1851,64,54.1,20.6,23,75,6,6,22,1,1.66,24,22,2,0.1,-0.82,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Ruben Loftus-Cheek,ENG,"MF,FW",29,1996,28,1133,40,33.1,12.6,12,68,3,16,20,4,1.86,19,11,8,0.64,0.24,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Samuel Chukwueze,NGA,"FW,MF",26,1999,1,26,26,0.8,0.3,0,,0,1,26,1,0.0,0,0,0,0.0,-0.48,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Samuele Ricci,ITA,MF,23,2001,31,1312,42,38.4,14.6,11,79,6,20,22,7,2.1,20,17,3,0.21,-0.43,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Santiago Giménez,MEX,FW,24,2001,16,892,56,26.1,9.9,11,69,1,5,27,2,1.69,15,11,4,0.4,-0.09,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Strahinja Pavlović,SRB,DF,24,2001,34,2869,84,83.9,31.9,33,86,29,1,29,3,1.76,44,33,11,0.35,-0.8,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Valeri Vladimirov,BUL,DF,17,2008,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Youssouf Fofana,FRA,MF,26,1999,33,2203,67,64.4,24.5,28,73,8,5,29,3,1.88,37,21,16,0.65,0.51,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Yunus Musah,USA,MF,22,2002,1,90,90,2.6,1.0,1,90,1,0,,1,3.0,2,0,2,2.0,1.57,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Zachary Athekame,SUI,"MF,DF",20,2004,27,833,31,24.4,9.3,7,64,1,20,19,8,1.7,17,11,6,0.65,0.23,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Álex Jiménez,ESP,DF,20,2005,1,45,45,1.3,0.5,0,,0,1,45,0,0.0,0,1,-1,-2.0,-2.51,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Alessandro Buongiorno,ITA,DF,26,1999,33,2521,76,73.7,28.0,28,86,22,5,21,2,2.0,42,29,13,0.46,-0.44,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Alessandro Zanoli,ITA,MF,24,2000,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Alex Meret,ITA,GK,28,1997,11,979,89,28.6,10.9,11,89,10,0,,15,2.45,20,12,8,0.74,0.22,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Alisson Santos,BRA,"MF,FW",22,2002,14,834,60,24.4,9.3,9,75,3,5,32,1,1.93,17,9,8,0.86,0.38,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Amir Rrahmani,KVX,DF,31,1994,21,1795,85,52.5,19.9,21,85,16,0,,3,2.0,32,15,17,0.85,0.58,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Antonio Vergara,ITA,MF,22,2003,12,612,51,17.9,6.8,8,73,1,4,8,17,2.17,11,9,2,0.29,-0.35,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Billy Gilmour,SCO,MF,24,2001,17,805,47,23.5,8.9,8,76,4,9,22,7,2.24,14,5,9,1.01,0.56,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Coli Saco,MLI,MF,23,2002,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,David Neres,BRA,"FW,MF",28,1997,16,922,58,27.0,10.2,10,77,1,6,26,1,2.0,16,7,9,0.88,0.41,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,David Spinelli,ITA,GK,17,2008,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Elif Elmas,MKD,"MF,FW",25,1999,33,1783,54,52.1,19.8,20,76,8,13,21,3,1.91,27,22,5,0.25,-0.68,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Emmanuele De Chiara,ITA,MF,19,2006,0,,,,,0,,0,0,,5,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Frank Anguissa,CMR,MF,29,1995,18,1258,70,36.8,14.0,14,81,11,4,31,4,2.0,18,14,4,0.29,-0.46,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Giovane,BRA,"MF,FW",21,2003,12,338,28,9.9,3.8,2,72,0,10,19,5,1.67,4,6,-2,-0.53,-1.23,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Giovanni Di Lorenzo,ITA,"DF,MF",31,1993,26,2276,88,66.5,25.3,26,88,24,0,,1,2.0,37,23,14,0.55,-0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Giuseppe Ambrosino,ITA,FW,21,2003,3,38,13,1.1,0.4,0,,0,3,13,17,2.0,1,0,1,2.37,1.81,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Juan Jesus,BRA,DF,34,1991,24,1675,70,49.0,18.6,19,83,13,5,21,10,2.21,27,18,9,0.48,-0.19,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Kevin De Bruyne,BEL,MF,34,1991,18,1165,65,34.1,12.9,13,73,4,5,42,0,2.28,22,8,14,1.08,0.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Leonardo Spinazzola,ITA,"MF,DF",32,1993,32,1901,59,55.6,21.1,22,76,8,10,22,2,2.0,35,20,15,0.71,0.3,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Lorenzo Lucca,ITA,FW,24,2000,16,408,26,11.9,4.5,4,72,0,12,10,4,1.88,4,3,1,0.22,-0.41,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Luca Marianucci,ITA,DF,21,2004,2,119,60,3.5,1.3,1,90,1,1,29,19,0.5,2,2,0,0.0,-0.6,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Luis Hasa,ALB,MF,21,2004,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Mathias Ferrante,ITA,GK,18,2006,0,,,,,0,,0,0,,18,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Mathías Olivera,URU,"DF,MF",27,1997,25,1370,55,40.1,15.2,15,74,6,10,27,10,2.16,23,13,10,0.66,0.13,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Matteo Politano,ITA,"MF,FW",31,1993,34,2200,65,64.3,24.4,26,78,5,8,23,0,1.97,38,23,15,0.61,0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Miguel Gutiérrez,ESP,"MF,DF",24,2001,28,1488,53,43.5,16.5,15,82,9,13,20,6,1.89,24,18,6,0.36,-0.38,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Nikita Contini,ITA,GK,29,1996,1,11,11,0.3,0.1,0,,0,1,11,31,3.0,0,0,0,0.0,-0.58,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Noa Lang,NED,"FW,MF",26,1999,18,666,37,19.5,7.4,7,66,0,11,19,3,1.89,9,4,5,0.68,0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Pasquale Mazzocchi,ITA,MF,30,1995,16,310,19,9.1,3.4,2,60,0,14,14,17,2.06,3,3,0,0.0,-0.64,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Rasmus Højlund,DEN,FW,22,2003,33,2750,83,80.4,30.6,32,85,19,1,30,0,1.94,50,31,19,0.62,0.22,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Romelu Lukaku,BEL,FW,32,1993,5,44,9,1.3,0.5,0,,0,5,9,4,1.8,1,2,-1,-2.05,-2.66,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Sam Beukema,NED,DF,26,1998,24,1681,70,49.2,18.7,18,86,15,6,23,11,2.04,29,19,10,0.54,-0.09,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Scott McTominay,SCO,MF,28,1996,33,2791,85,81.6,31.0,31,88,27,2,38,0,2.09,49,27,22,0.71,0.71,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Stanislav Lobotka,SVK,MF,30,1994,32,2431,76,71.1,27.0,29,82,19,3,22,0,1.91,44,30,14,0.52,-0.21,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Vanja Milinković-Savić,SRB,GK,28,1997,27,2430,90,71.1,27.0,27,90,27,0,,9,1.81,38,24,14,0.52,-0.21,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Vincenzo Prisco,ITA,MF,16,2008,0,,,,,0,,0,0,,6,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Napoli,Walid Cheddira,MAR,FW,27,1998,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Abdou-Salam Konaté,SEN,MF,18,2006,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Abdoulaye Ndiaye,SEN,DF,23,2002,11,780,71,22.8,8.7,9,78,6,2,40,9,1.36,6,10,-4,-0.46,0.02,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Adrian Benedyczak,POL,FW,24,2000,14,490,35,14.3,5.4,5,68,0,9,17,7,1.21,6,7,-1,-0.18,0.34,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Adrian Bernabe,ESP,MF,24,2001,32,2470,77,72.2,27.4,31,79,6,1,32,0,1.28,20,33,-13,-0.47,0.0,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Alessandro Cardinali,ITA,FW,19,2006,1,45,45,1.3,0.5,0,,0,1,45,7,3.0,1,0,1,2.0,2.51,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Alessandro Ciardi,ITA,MF,18,2007,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Alessandro Circati,AUS,DF,21,2003,31,2664,86,77.9,29.6,31,86,28,0,,1,1.1,21,34,-13,-0.44,0.16,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Alessandro Mazzocchi,ITA,GK,17,2008,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Antoine Joujou,FRA,MF,22,2003,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Ben Cremaschi,USA,MF,20,2005,8,132,17,3.9,1.5,2,50,1,6,5,17,0.88,1,3,-2,-1.36,-0.93,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Bernardo Conde,FRA,DF,18,2006,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Botond Balogh,HUN,DF,23,2002,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Christian Ordoñez,ARG,MF,21,2004,28,1091,39,31.9,12.1,12,67,3,16,18,9,1.29,9,14,-5,-0.41,0.09,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Daniel Mikołajewski,POL,FW,19,2006,3,70,23,2.0,0.8,1,45,0,2,13,5,1.33,0,0,0,0.0,0.48,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Dario Sits,LVA,FW,21,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Dominik Drobnič,SVN,DF,18,2007,0,,,,,0,,0,0,,7,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Edoardo Corvi,ITA,GK,24,2001,17,1530,90,44.7,17.0,17,90,17,0,,21,1.65,14,18,-4,-0.24,0.43,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Edoardo Tigani,ITA,MF,19,2006,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Elia Plicco,ITA,MF,18,2007,0,,,,,0,,0,0,,10,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Emanuele Valeri,ITA,"MF,DF",26,1998,34,2643,78,77.3,29.4,29,86,23,5,29,0,1.26,21,32,-11,-0.37,0.44,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Enrico Delprato,ITA,"DF,MF",25,1999,35,2951,84,86.3,32.8,34,86,29,1,21,2,1.11,23,40,-17,-0.52,-0.33,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Filippo Rinaldi,ITA,GK,22,2002,1,90,90,2.6,1.0,1,90,1,0,,35,1.0,0,0,0,0.0,0.49,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Franco Carboni,ITA,MF,22,2003,7,114,16,3.3,1.3,1,70,0,6,7,9,1.14,3,3,0,0.0,0.49,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Gabriel Strefezza,BRA,FW,28,1997,14,1007,72,29.4,11.2,13,75,3,1,37,0,1.36,8,13,-5,-0.45,0.04,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Gabriele Casentini,ITA,GK,18,2007,0,,,,,0,,0,0,,7,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Gaetano Oristanio,ITA,"FW,MF",22,2002,20,859,43,25.1,9.5,8,65,0,12,28,8,1.25,7,13,-6,-0.63,-0.21,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Gianluca Astaldi,ITA,GK,19,2006,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Hans Nicolussi Caviglia,ITA,MF,25,2000,15,869,58,25.4,9.7,10,73,2,5,28,1,1.47,10,11,-1,-0.1,0.5,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Hernani,BRA,MF,31,1994,4,73,18,2.1,0.8,0,,0,4,18,8,0.5,0,2,-2,-2.47,-2.04,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Jacob Ondrejka,SWE,"FW,MF",22,2002,16,773,48,22.6,8.6,9,65,0,7,27,9,1.31,8,14,-6,-0.7,-0.29,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Lautaro Valenti,ARG,DF,26,1999,27,2252,83,65.8,25.0,25,87,23,2,39,4,1.15,19,31,-12,-0.48,-0.02,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Mandela Keita,BEL,MF,23,2002,37,2979,81,87.1,33.1,36,83,19,1,6,0,1.22,19,37,-18,-0.54,-0.54,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Mariano Troilo,ARG,DF,22,2003,21,1625,77,47.5,18.1,18,85,14,3,31,12,1.09,14,26,-12,-0.66,-0.36,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Marlon Mena,DOM,FW,18,2006,0,,,,,0,,0,0,,8,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Mateo Pellegrino,ARG,FW,24,2001,37,2984,81,87.3,33.2,34,84,21,3,38,0,1.19,24,38,-14,-0.42,0.4,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Mathias Løvik,NOR,MF,21,2003,9,471,52,13.8,5.2,5,79,2,4,19,10,1.0,5,8,-3,-0.57,-0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Milan Đurić,BIH,FW,35,1990,12,74,6,2.2,0.8,0,,0,12,6,10,0.83,1,2,-1,-1.22,-0.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Nahuel Estévez,ARG,MF,29,1995,32,1049,33,30.7,11.7,9,76,5,23,16,4,1.06,7,11,-4,-0.34,0.19,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Nesta Elphege,FRA,FW,24,2001,9,309,34,9.0,3.4,2,68,0,7,25,6,0.89,4,2,2,0.58,1.16,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Nicolas Trabucchi,ITA,DF,17,2007,0,,,,,0,,0,0,,13,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Oliver Jensen,DEN,MF,23,2002,34,1840,54,53.8,20.4,19,78,9,15,23,4,1.21,14,28,-14,-0.68,-0.46,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Patrick Cutrone,ITA,FW,27,1998,15,888,59,26.0,9.9,11,76,1,4,14,5,0.8,6,11,-5,-0.51,-0.04,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Peter Amoran,SWE,DF,21,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Pontus Almqvist,SWE,MF,26,1999,13,457,35,13.4,5.1,4,66,0,9,22,11,0.77,4,7,-3,-0.59,-0.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Sascha Britschgi,SUI,"MF,DF",18,2006,29,2095,72,61.3,23.3,22,86,16,7,30,6,1.31,18,27,-9,-0.39,0.22,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Tjaš Begić,SVN,MF,22,2003,1,1,1,0.0,0.0,0,,0,1,1,15,0.0,0,0,0,0.0,0.47,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Vicente Guaita,ESP,GK,38,1987,0,,,,,0,,0,0,,8,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Parma,Zion Suzuki,JPN,GK,22,2002,20,1800,90,52.6,20.0,20,90,20,0,,3,0.8,14,28,-14,-0.7,-0.48,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Adrian Šemper,CRO,GK,27,1998,25,2250,90,65.8,25.0,25,90,25,0,,8,0.48,16,42,-26,-1.04,0.42,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Ante Vuković,CRO,GK,20,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Antonio Caracciolo,ITA,DF,35,1990,35,3073,88,89.9,34.1,34,90,31,1,29,1,0.49,21,60,-39,-1.14,0.41,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Arturo Calabresi,ITA,DF,29,1996,26,1514,58,44.3,16.8,17,74,3,9,28,11,0.62,15,30,-15,-0.89,0.52,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Brando Bettazzi,ITA,MF,17,2007,1,14,14,0.4,0.2,0,,0,1,14,8,0.0,0,0,0,0.0,1.19,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Calvin Stengs,NED,"FW,MF",26,1998,4,46,12,1.3,0.5,0,,0,4,12,11,0.0,0,2,-2,-3.91,-2.77,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Daniel Denoon,SUI,DF,21,2004,2,122,61,3.6,1.4,2,61,0,0,,11,1.0,1,1,0,0.0,1.23,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Ebenezer Akinsanmiro,NGA,MF,20,2004,24,1444,60,42.2,16.0,16,75,7,8,31,6,0.5,10,29,-19,-1.18,0.0,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Felipe Loyola,CHI,MF,24,2000,11,538,49,15.7,6.0,6,64,0,5,31,5,0.09,3,15,-12,-2.01,-0.98,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Filip Stojilković,SUI,"FW,MF",25,2000,13,658,51,19.2,7.3,8,65,1,5,27,3,0.08,3,16,-13,-1.78,-0.74,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Francesco Coppola,ITA,DF,20,2005,7,458,65,13.4,5.1,5,90,5,2,4,19,0.29,3,15,-12,-2.36,-1.36,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Gabriele Piccinini,ITA,MF,24,2001,25,875,35,25.6,9.7,5,77,1,20,25,13,0.4,6,20,-14,-1.44,-0.34,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Giacomo Maucci,ITA,MF,18,2007,0,,,,,0,,0,0,,6,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Giovanni Bonfanti,ITA,"DF,MF",22,2003,9,494,55,14.4,5.5,6,66,1,3,32,9,0.56,3,11,-8,-1.46,-0.32,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Henrik Meister,DEN,FW,21,2003,28,1515,54,44.3,16.8,15,75,6,13,29,8,0.46,13,28,-15,-0.89,0.53,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Idrissa Touré,GER,MF,27,1998,32,2279,71,66.6,25.3,26,83,19,6,19,4,0.53,17,46,-29,-1.15,0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Jeremy Mbambi,BEL,DF,17,2008,0,,,,,0,,0,0,,12,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
